Time;0;10;20;30;60
208;3507.910441;4158.658165;3049.241699;3365.167521;3233.424642
209;7684.167067;7099.853679;6863.551351;7402.351644;7235.427327
210;6265.080973;6755.055256;5561.679688;7786.46085;6956.2587
211;4308.316083;7080.013117;7563.632567;8590.387867;8104.26415
212;8896.715974;8189.349861;5996.384026;11045.3529;9419.587633
213;3908.507004;6150.641921;4047.701658;5273.12842;4786.510329
214;2036.881917;3176.197103;1846.805583;2449.196655;2430.735392
215;6698.9523;7766.844233;7120.0949;8055.753017;7830.132
216;3714.026733;2468.550822;2345.957682;2749.461304;2468.201823
217;3165.665405;4546.086836;4052.715257;4922.772869;4562.476193
218;7608.052748;13588.66517;13140.62901;14240.13186;13446.6275
219;5750.968506;5817.64388;5418.526611;6534.248454;5694.233073
220;3584.731035;5239.000833;4737.28065;4635.853602;6125.873223
221;4575.522057;5073.284912;4296.783649;5212.198649;5200.329916
222;3221820.067;4002429.417;4336335.833;4621984.333;3926601.733
223;9112.6875;18433.45;11096.81812;12707.384;11518.64803
224;4698.665975;6814.813643;5333.350016;6398.297434;6098.021332
225;74641.2735;16843.42167;11822.38467;15598.10317;13116.09103
226;4986.81071;7161.769936;5423.127689;6985.809567;6133.570541
227;10940.84717;13511.23367;12175.5175;13588.34083;13305.34367
228;42415.06767;46560.49417;23760.835;67311.278;45764.89567
229;4770.496339;10786.46912;9699.728567;11357.27313;11109.16417
230;6547.256588;8818.342199;7345.047042;8532.958982;7381.820963
231;5695.839127;7875.484945;5934.353271;6672.539307;6764.206361
232;4355.458577;5954.69873;5163.540609;6006.555339;6223.490316
233;3232.524338;4527.545402;4185.974328;4844.85424;4496.588379
234;5907.66675;8968.717473;6456.5441;7882.01605;6782.480559
235;7671.5979;3644.771444;4239.062047;4344.049146;3703.629277
236;2253.471619;3117.271246;2284.373332;2807.017049;2542.444234
237;93560.43037;52296.34833;52107.8575;175659.7517;19928.1645
238;4107.116455;3880.026896;3664.991903;8264.963761;3356.554159
239;5044.733067;6476.840328;5143.779052;8488.630931;5615.810638
240;12024.52217;12508.04807;16864.828;16182.1195;11595.01153
241;56478.90233;88591.15133;155512.5467;131310.8312;68476.19817
242;316394.965;486048.6617;747817.6883;660784.7267;423461.19
243;3803.336466;5094.824992;3887.450521;6939.561523;5862.649862
244;7257.775879;9640.390966;10445.71488;10894.80599;8150.677409
245;6555970.417;7709829.5;7624576.25;7622108.5;7253487.75
246;5225.173747;10291.19068;7230.129565;8585.319818;7804.429599
247;6312.625402;9337.4076;8399.782883;9064.024417;8759.800967
248;5870.860996;8143.65455;7486.716383;8408.574067;7856.471917
249;4883.956551;7112.369867;5772.685883;7042.883783;6593.395733
250;3354.332801;4479.780009;4401.588607;4765.257965;4511.640206
251;451067.2333;659801.3033;614841.5;690158.3117;671722.9383
252;38063.87346;99686.23378;18738.43262;21448.389;24129.46517
253;13914.11417;17953.469;16326.92667;17190.43133;16078.70683
254;8169.578083;10031.00438;9797.98895;11184.79317;10722.34662
255;7122.742267;8949.179733;9568.084833;9897.88915;9402.05325
256;5243.695767;6760.115633;5652.319917;6620.811283;6602.707683
257;3419.035685;4265.805942;4468.976796;4487.737841;4039.409669
258;6015.440033;8801.116373;14100.8515;12026.44695;7242.014713
259;135955.1833;119884.1933;46663.61667;183838.0442;99470.74633
260;10081.1166;4024.738735;2590.179077;3979.503255;3606.119428
261;17611.35383;19002.29933;14988.03417;19933.3405;17496.2465
262;6973.201657;10353.25616;7856.795327;9991.670254;8860.458577
263;21749.57933;22397.33383;18881.47883;21585.20533;18241.8615
264;180828.2733;213705.3433;221552.82;219598.3917;204026.55
265;16029.20567;21282.48983;15557.17967;19166.21867;16760.8105
266;12915.74122;17712.74366;16506.702;19182.80717;16156.59967
267;5302.724028;6862.845133;6056.289381;6798.548268;6440.993973
268;4483.66512;5773.359545;5059.44262;5409.563802;5597.020996
269;5371.057129;5932.205566;5521.690592;7374.340094;6320.101318
270;2603.461141;2775.238566;2398.152974;6796.473194;6844.295965
271;17113.89073;22833.10633;23698.69983;39404.693;41985.6195
272;4592.647217;5227.585205;4575.225057;5283.776449;4897.258545
273;7573.516208;4212.861979;3606.658813;3886.34904;3617.946208
274;8858.70345;12496.93917;12338.4585;13950.9085;12151.07033
275;8846.6486;9669.093767;7985.587817;8999.2492;8434.878933
276;10123.23352;8040.323564;6401.08545;8109.444901;6843.566264
277;9997.47905;3766.648153;3127.852946;3906.852987;3516.636068
278;31565.02383;22839.07967;12919.24487;22166.51467;26388.44017
279;5398.442139;5500.548177;14921.302;106043.141;78976.90333
280;4673.171333;6083.460116;4794.444865;8589.576641;7812.611345
281;4823.9882;3650.58256;3278.665324;3821.206258;3786.974772
282;12440.6967;12047.40951;8790.30306;11572.01807;11041.63607
283;2600.674479;2246.589396;2944.220093;12578.19322;11375.68892
284;3257.559448;4960.583822;4477.849243;5042.245117;4600.608073
285;7354.411483;6573.022381;4594.341878;8376.23633;6402.893394
286;4867.940715;7665.962324;7307.497788;8773.28525;7618.731841
